y,x1,x2,x3,x4
1,-0.28837765686933786,1.0,1.0,0.5349031652788433
2,-0.07104357173402291,3.0,0.0,1.4529172622231548
3,-0.180547141901866,1.0,1.0,0.24996533267495466
3,-0.7780471712864202,3.0,0.0,0.19194950707070993
3,0.5643893129106333,2.0,1.0,-0.9266410491189693
3,-0.22536323081692217,2.0,1.0,-0.45339968694628147
2,-1.0114095605207143,1.0,0.0,-0.25217872237120575
2,-0.4285597611185235,2.0,0.0,-1.6307713621324609
2,-0.15097742929295824,2.0,0.0,-0.3259747755202678
2,0.42721406347858587,1.0,0.0,-0.8222830029779029
3,0.2289273301793542,2.0,0.0,-0.039078702380517
1,-0.4424971311847918,3.0,0.0,-0.27602505377155906
2,0.3015405639176712,2.0,0.0,2.1289933961577074
1,2.2613307016736544,1.0,0.0,-1.083263906220334
2,-0.25252152447519916,1.0,1.0,-1.3659649267180427
1,-2.8057564885396222,2.0,1.0,-1.5550467343723964
2,-1.129307690449805,3.0,1.0,-0.19171280316453473
3,-0.6428929870594536,3.0,1.0,0.7082420686617588
2,1.1946994850582215,1.0,0.0,0.4026955901922318
2,1.2353456841093076,2.0,1.0,0.37372464514660103
2,-0.4809344222543422,3.0,1.0,2.4969436648552343
2,0.22958101464648406,3.0,1.0,1.576568154393038
2,-0.09912338317140491,1.0,0.0,1.6748437088309773
1,-1.2467258141034618,2.0,1.0,0.2514032083165667
3,0.09042777453356124,2.0,1.0,0.4012447412555878
3,0.37065783828201754,3.0,0.0,1.57942931793546
2,-1.0632675690470195,2.0,1.0,-0.4561214671488518
1,0.2391157706095435,2.0,0.0,0.4671323119388646
